 .34,Perubahan Anak
 .35,Pembatalan Anak
 .36,"Advokasi Pengurusan Pengangkatan, Pengakuan Dan Pengesahan Anak Serta Perubahan Dan Pembatalan Akta"
 .4,Pencatatan Kewarganegaraan
 .41,Akibat Perkawinan
 .42,Akibat Kelahiran
 .43,Non Perkawinan
 .44,Non Kelahiran
 .45,Perubahan WNI ke WNA
473,Informasi Kependudukan
  .1,Teknologi Informasi
  .11,Perangkat Keras 
  .12,Perangkat Lunak
  .13,Jaringan Komunikasi Data
  .2,Kelembagaan Dan Sumber Daya Informasi
  .21,Daerah Maju
  .22,Daerah Berkembang
  .23,Daerah Terbelakang
 .3,Pengolahan Data Kependudukan
  .31,Pendaftaran Penduduk
  .32,Kejadian Vital Penduduk
  .33,Penduduk Non Registrasi
  .4,Pelayanan Informasi Kependudukan
41,Media Elektronik
  .42,Media Cetak
  .43,Outlet
474,Perkembangan Penduduk
  .1,Pengarahan Kuantitas Penduduk
  .11,Struktur Jumlah
  .12,Komposisi
  .13,Fertilitas
  .14,Kesehatan Reproduksi
  .15,Morbiditas Penduduk
  .16,Mortalitas Penduduk
  .2,Pengembangan Kuantitas Penduduk
  .21,Anak dan Remaja
  .22,Penduduk Usia Produktif
  .23,Penduduk Lanjut Usia
  .24,Gender
  .3,Penataan Persebaran Penduduk
  .31,Migrasi Antar Wilayah
  .32,Migrasi Internasional
  .33,Urbanisasi
  .34,Sementara
  .35,Migrasi Non Permanen
 .4,Perlindungan Pemberdayaan Penduduk
  .41,Pengembangan Sistem Pelindungan Penduduk
  .42,Pelayanan Kelembagaan Ekonomi
  .43,Pelayanan Kelembagaan Sosial Budaya
  .44,Partisipasi Masyarakat
  .5,Pengembangan Wawasan Kependudukan
  .51,Pendidikan Jalur Sekolah
  .52,Pendidikan Jalur Luar Sekolah
  .53,Pendidikan Jalur Masyarakat
  .54,Pembangunan Berwawasan Kependudukan
475,Proyeksi Dan Penyerasian Kebijakan Kependudukan
  .1,Indikator Kependudukan
  .11,Perumusan Penetapan Dan Pengembangan Indikator Kependudukan
  .12,Pemanfaatan Indikator Kependudukan
  .13,Sosialisasi Indikator Kependudukan
  .2,Proyeksi Kependudukan
  .21,Penyusunan Dan Pengembangan Proyeksi Kependudukan
  .22,Pemanfaatan Proyeksi Kependudukan 
3,Analisis Dampak Kependudukan 
 .31,Penyusunan Dan Pengembangan 
 .32,Pemanfaatan Analisis Dampak Kependudukan
 .4,Penyerasian Kebijakan Lembaga Non Pemerintah
 .41,Lembaga Internasioanal 
 .42,Lembaga Masyarakat Dan Nirlaba
 .43,Lembaga Usaha Swasta
 .5,Penyerasian Kebijakan Lembaga Pemerintah
 .51,Lembaga Pemerintah
 .52,Pemerintah Provinsidan Kota
 .53,Pemerintah Kabupaten
 .6,Analisis 
476,Monitoring
477,Evaluasi
478,Dokumentasi
479,-
480,MEDIA MASSA
481,Penerbitan
  .1,Surat Kabar
  .2,Majalah
  .3,Buku 
  .4,Penerjemahan
482,Radio
  .1,RRI
  .11,Siaran Pedesaan Jgn Diklasifikasikan Disini
  .2,Non RRI
  .3 ,Luar Negeri
483,Televisi
484,Film
485,Pers
   .1,Kewartawanan
   .2,Wawancara
   .3,Informasi Nasional
486,Grafika
487,Penerangan
  .1,Pameran Non Komersil
488,Operation Room
489,Hubungan Masyarakat
490,Pengaduan Masyarakat
491,-
492,-
500,PEREKONOMIAN
   .1,Dewan Stabilisasi
501,Pengadaan Pangan
502,Pengadaan Sandang
503,"Perizinan Pada Umumnya Untuk Perizinan Suatu Bidang, Kalsifikasikan Masalahnya"
504,-
505,-
506,-
510,PERDAGANGAN
,Klasifikasikan Disini: Tata Niaga
  .1,Promosi Perdagangan
  .11,Pekan Raya
  .12,Iklan
  .13,Pameran Non Komersil
  .2,Pelelangan
  .3 ,Tera
511,Pemasaran
   .1,"Sembilan Bahan Pokok, Tambahkan Kode Wilayah : Beras, Garam, Tanah, Minyak Goreng"
   .2,Pasar
   .3,"Pertokoan, Kaki Lima, Kios"
512,Ekspor
513,Impor
514,Perdagangan Antar Pulau
515,Perdagangan Luar Negeri
516,Pergudangan
517,Aneka Usaha Perdagangan
518,"Koperasi untuk BUUD, KUD lihat ( 412.31-412.32)"
,
519,-
520,PERTANIAN
521,Tanaman Pangan
  .1,Program
  .11,Bimas / Inmas Termasuk Kredit
  .12,Penyuluhan
 .2,Produksi
 .21,Padi / Panen
 .22,Palawija
 .23,Jagung
 .24,Ketela Pohon / Ubi-Ubian
 .25,Hortikultura
 .26,Sayuran / Buah-Buahan
 .27,Tanaman Hias
 .28,Pembudidayaan Rumput Laut
 .3,Saran Usaha Pertanian                                                                                                                  
 .31,Peralatan Meliputi: Traktor Dan Peralatan Lainya
 .33,Pembibitan                                                                                                                 
 .34,Pupuk                                                                                                                                                                    
  .4 ,Perlindungan Tanaman
  .41,"Penyakit, Penyakit Daun, Penyakit Batang                                                                            "
  .42,"Hama, Serangga, Wereng, Walang Sangit, Tungru, Tikus Dan Sejenisnya                                         "
  .43,"Pemberantasan Hama Meliputi: Penyemprotan, Penyiangan, Geropyokan, Sparayer,         "
,Pemberantasan Melalui Udara                                                                                              
  .44,Pestisida
 .5,Tanah Pertanian Pangan
 .51,Persawahan
 .52,Perladangan
 .53,Kebun                                                                                                                                   
 .54,Rumpun Ikan Laut        
 .55,KTA/Lahan Kritis
 .6,Pengusaha Petani                                                                                                                 
 .7,Bina Usaha
 .71,Pasca Panen
 .72,Pemasaran Hasil
522,Kehutanan
 .1,Program
 .11,Hak Pengusahaan Hutan
 .12,Tata Guna Hutan
 .13,Perpetaan Hutan
 .14,Tumpangsari
 .2,Produksi
 .21,Kayu
 .22,Non Kayu
 .3,Sarana  Usaha  Kehutanan 
 .4,"Penghijauan, Reboisasi"
 .5,Kelestarian
 .51,"Cagar Alam, Marga Satwa, Suaka Marga Satwa"
 .52,Berburu Meliputi Larangan Dan Ijin Berburu
 .53,Kebun Binatang
 .54,Konservasi Lahan
 .6,Penyakit/Hama
 .7,Jenis-jenis Hutan
 .71,Hutan Hidup
 .72,Hutan Wisata
 .73,Hutan Produksi
 .74,Hutan Lindung
523,Perikanan
.1,Program
 .11,Penyuluhan
 .12,Teknologi
 .2, Produksi
 .21,Pelelangan
 .3,Usaha Perikanan
 .31,Pembibitan
 .32,Daerah Penagkapan
 .33,"Pertambakan Meliputi: ( Tambak Ikan Air Deras, Tambak Udang dll )"
 .34,Jaring Terapung
 .4,Sarana
 .41,Peralatan
 .42,Kapal
 .43,Pelabuhan
 .5,Pengusaha
 .6,Nelayan
524,Peternakan
  .1,Produksi
  .11,Susu Ternak Rakyat
  .12,Telur
  .13 ,Daging
  .14,Kulit
  .2,Sarana Usaha Ternak
  .21,Pembibitan
  .22,Kandang Ternak
 .3,Kesehatan Hewan
  .31,Penyakit Hewan
  .32,Pos Kesehatan Hewan
  .33,Tesi Pullorum
  .34,Karantina
  .35,Pemberantasan Penyakit Hewan Termasuk Usaha Pencegahannya
  .4,Perunggasan
  .5,Pengembangan Ternak
  .51,Inseminasi Buatan
  .52,Pembibitan / Bibit Unggul
  .53,Penyebaran Ternak
  .6,Makanan Ternak
  .7,Tempat Pemotongan Hewan
  .8,Data Peternakan
525,Perkebunan
  .1,Program
  .2,Produksi
  .21,Karet
  .22,The
  .23,Tembakau
  .24,Tebu
  .25,Cengkeh
  .26,Kopra
  .27,Kopi
  .28,Coklat
  .29,Aneka Tanaman
526,-
527,-
528,-
530,PERINDUSTRIAN
  .08,Undang-Undang Gangguan
531,Industri Logam
532,Industri Mesin/Elektronik
533,Industri Kimia/Farmasi
534,Industri Tekstil
535,Industri Makanan / Minuman
536,Aneka Industri / Perusahaan
537,Aneka Kerajinan
538,Usaha Negara / BUMN
  .1,Perjan
  .2,Perum
  .3,"Persero / PT, CV"
539,Perusahaan Daerah / BUMD/BULD
540,PERTAMBANGAN / KESAMUDRAAN
541,Minyak Bumi / Bensin
   .1,Pengusahaan
542,Gas bumi
  .1,Eksploitasi / Pengeboran
  .11,Kontrak Kerja
  .2,"Penogolahan,Meliputi :Tangki, Pompa, Tanker"
543,Aneka Tambang
  .1,Timah
  .2,"Alumunium, Boxit"
  .3,Besi Termasuk Besi Tua
  .4,Tembaga
  .5,Batu Bara
544,"Logam Mulia,Emas,Intan,Perak"
545,Logam
546,Geologi
  .1,Vulkanologi
  .11,Pengawasan Gunung Berapi
  .2,"Sumur Artesis, Air Bawah Tanah"
547,Hidrologi
548,Kesamudraan
549,Pesisir Pantai
550,PERHUBUNGAN
551,Perhubungan Darat
  .1,"Lalu Lintas Jalan Raya, Sungai, Danau"
  .11,"Keamanan Lalu Lintas, Rambu-Rambu"
  .2,Angkutan Jalan Raya
  .21,Perizinan 
  .22,Terminal
  .23,Alat Angkutan
  .3,Angkutan Sungai
  .31,Perizinan
  .32,Terminal
  .33,Pelabuhan
  .4,Angkutan Danau
  .41,Perizinan
  .42,Terminal
  .43,Pelabuhan
  .5,Feri
  .51,Perizinan
  .52,Terminal
  .53,Pelabuhan
  .6,Perkereta-Apian
552,Perhubungan Laut
  .1,"Lalu Lintas Angkutan Laut, Pelayanan Umum"
  .11,"Keamanan Lalu Lintas, Rambu-Rambu"
  .12,Pelayaran Dalam Negeri
  .13,Pelayaran Luar Negeri
  .2,Perkapalan Alat Angkutan
  .3,Pelabuhan
  .4,Pengerukan
  .5,Penjagaan Pantai
553,Perhubungan Udara
  .1,Lalu Lintas Udara / Keamanan Lalu Lintas Udara
  .2,Pelabuhan Udara
  .3,Alat Angkutan
554,Pos 
555,Telekomunikasi
  .1,Telepon
  .2,Telegram
  .3,"Telex / SSB, Faximile"
  .4,"Satelit, Internet"
  .5,"Stasiun Bumi, Parabola"
556,Pariwisata dan Rekreasi
  .1,Obyek Kepariwisataan Taman Mini Indonesia Indah
  .2,Perhotelan
  .3,Travel service
  .4,Tempat Rekreasi
557,Meteorologi
  .1,Ramalan Cuaca
  .2,Curah Hujan
  .3,Kemarau Panjang
558, -
559, -
560,TENAGA KERJA
  .1,Pengangguran
561,Upah
562,"Penempatan Tenaga Kerja, TKI"
563,Latihan Kerja
564,Tenaga Kerja
   .1,Butsi
   .2,Padat Karya
565,Perselisihan Perburuhan
566,Keselamatan Kerja
567,Pemutusan Hubungan Kerja
568,kesejahteraan Buruh
569,Tenaga Orang Asing
570,PERMODALAN
571,Modal Domestik
572,Modal Asing
573,Modal Patungan (Joint Venture) / Penyertaan Modal
574,Pasar Uang Dan Modal
575,Saham
576,Belanja Modal
577,Modal Daerah
580,PERBANKAN / MONETER
581,Kredit
582,Investasi
583,"Pembukaan ,Perubahan,Penutupan Rekening, Deposito"
584,Bank Pembangunan Daerah
585,Asuransi Dana Kecelakaan Lalu Lintas
586,"Alat Pembayaran, Cek, Giro, Wesel, Transfer"
587,Fiskal
588,Hutang Negara
589,Moneter
590,AGRARIA
591,Tataguna Tanah
  .1,Pemetaan dan Pengukuran
  .2,Perpetaan
  .3,penyediaan Data
  .4,Fatwa Tata Guna Tanah
  .5,Tanah Kritis
592,Landreform  
  .1,Redistribusi
  .11,Pendaftaran Pemilikan Dan Pengurusan
  .12,Penentuan Tanah Obyek Landreform
  .13,Pembagian Tanah Obyek Landreform
  .14,Sengketa Redistribusi Tanah Obyek Landreform
  .2,Ganti Rugi
  .21,Ganti Rugi Tanah Kelebihan
  ,Meliputi : Sengketa Ganti Rugi Tanah Kelebihan Tanah
  .22,Ganti Rugi Tanah Absentee
,Meliputi : Sengketa Ganti Rugi Tanah Absentee
  .23,Ganti Rugi Tanah Partikelir
,Meliputi : Sengketa Ganti Rugi Tanah Partikelir
 .3,Bagi Hasil
 .31,Penetapan Imbangan Bagi Hasil
 .32,Pelaksanaan Perjanjian Bagi Hasil 
 .33,Sengketa Perjanjian Bagi Hasil
 .4,Gadai Tanah
 .41,Pendaftaran Pemilikan Dan Pengurusan
 .42,Pelaksanaan Gadai Tanah
 .43,Sengketa Gadai Tanah
 .5,Bimbingan dan Penyuluhan
 .6,Pengembangan 
 .7,Yayasan Dana Landreform
593,Pengurusan Hak-Hak Tanah
  .01,Penyusunan Program Dan Bimbingan Teknis
  .1,Sewa Tanah
  .11,"Sewa Tanah Untuk Tanaman Tertentu, Tebu, Tembakau, Rosela, Chorcorus"
  .2,Hak Milik
  .21,Perorangan
  .22,Badan Hukum
  .3,Hak Pakai
  .31,Perorangan
.311,Warga Negara Indonesia
.312,Warga Negara Asing
.32,Badan Hukum
.321,Badan Hukum Indonesia
.322,"Badan Hukum Asing, Kedutaan, Konsulat Kantor Dagang Asing"
.33,Tanah Gedung-Gedung Negara
 .4,Guna Usaha
 .41,Perkebunan Besar
 .42,Perkebunan Rakyat 
 .43,Peternakan
 .44,Perikanan
 .45,Kehutanan
 .5,Hak Guna Bangunan
 .51,Perorangan
 .52,Badan Hukum
 .53,P3MB (Panitia Pelaksana Penguasaan Milik Belanda)
 .54,Badan Hukum Asing Belanda-Prrk No 5165
 .55,Pemulihan Hak (Pen Pres 4/1960)
.6,Hak Pengelolaan 
.61,"PN Perumnas, Bonded Ware House, Industrial Estate, Real Estate"
.62,Perusahaan Daerah Pembangunan Perumahan
.7,Sengketa Tanah
.71,Peradilan Perkara Tanah
.8,Pencabutan dan Pembebasan Tanah
.81,Pencabutan Hak
.82,Pembebasan Tanah
.83,Ganti Rugi Tanah
594,Pendaftaran Tanah
    .1,Pengukuran / Pemetaan
  .11,Fotogrametri
  .12,Terristris
  .13,Triangulasi
  .14,Peralatan
.2,Dana Pengukuran (Permen Agraria No. 61/1965)
.3,Sertifikat
.4,Pejabat Pembuat Akta Tanah (PPAT)
595,Lahan Transmigrasi
.1,Tataguna Tanah
.2,Landreform
.3,Pengurusan Hak-Hak Tanah
.4,Pendaftaran Tanah
596,-
597,-
598,-
599,-
600,PEKERJAAN UMUM DAN KETENAGAKERJAAN
601,Tata Bangunan Konstruksi Dan Industri Konstruksi
602,Kontraktor Pemborong
    .1,Tender
    .2,Pennunjukan
    .3,Prakualifikasi
.  31,Daftar Rekanan Mampu (DRM)
  .32,Tanda Daftar Rekanan
603,Arsitektur
604,Bahan Bangunan
    .1,"Tanah Dan Batu Seperti: Batu Belah, Steen Slaag, Split dsb"
    .2,"Aspal, Aspal Buatan, Aspal Alam (butas)"
3,Besi Dan Logam Lainnya
  .31,Besi Beton
32,Besi Profil
  .33,Paku
  .34,"Alumunium, Profil"
    .4,"Bahan-Bahan Pelindung Dan Pengawet (Cat, Tech Til, Pengawet Kayu) "
    .5,Semen
    .6,Kayu
    .7,"Bahan Penutup Atap ( Genting, Asbes Gelombang, Seng Dan Sebagainya)"
    .8,Alat-Alat Penggantung Dan Pengunci
    .9,Bahan-Bahan Bangunan Lainnya
605,Instalasi
    .1,Instalasi Bangunan
    .2,Instalasi Listrik
    .3,Instalasi Air Sanitasi
    .4,Instalasi Pengatur Udara
    .5,Instalasi Akustik
    .6,Instalasi Cahaya / Penerangan
606,Konstruksi Pencegahan
    .1,Konstruksi Pencegahan Terhadap Kebakaran
    .2,Konstruksi Pencegahan Terhadap Gempa
    .3,Konstruksi Penegahan Terhadap Angin Udara/Panas
    .4,Konstruksi Pencegahan Terhadap Kegaduhan
    .5,Konstruksi Pencegahan Terhadap Gas/Explosive
    .6,Konstruksi Pencegahan Terhadap Serangga
    .7,Konstruksi Pencegahan Terhadap Radiasi Atom
607,-
608,-
609,-
610,PENGAIRAN
611,Irigasi
1,Bangunan Waduk
  .11,Bendungan
  .12,Tanggul
  .13,Pelimpahan Banjir
  .14,Menara Pengambilan
    .2,Bangunan Pengambilan
  .21,Bendungan
  .22,Bendungan Dengan Pintu Bilas
  .23,Bendungan Dengan Pompa
  .24,Pengambilan Bebas
  .25,Pengambilan Bebas Dengan Pompa
  .26,Sumur Dengan Pompa
  .27,Kantung Lumpur
  .28,Slit Ekstrator
  .29,Escope Channel
    .3,Bangunan Pembawa
  .31,Saluran
.311,Saluran Induk
.312,Saluran Sekunder
.313,Suplesi
.314,Tersier
.315,Saluran Kwarter
.316,Saluran Pasangan
.317,Saluran Tertutup / Terowongan 
.32,Bangunan
.321,Bangunan Bagi
.322,Bangunan Bagi Dan Sadap
.323,Bangunan Sadap
.324,Bangunan Check
.325,Bangunan Terjun
.33,Box Tersier
.34,Got Miring
.35,Talang
.36,Syphon
.37,Gorong-Gorong
.38,Pelimpah Samping
.4,Bangunan Pembuang
.41,Saluran
.411,Saluran Pembuang Induk
.412,Saluran Pembuang Sekunder
.413,Saluran Tersier
.42,Bangunan
.421,Bangunan Outlet
.422,Bangunan Terjun
.423,Bangunan Penahan Banjir
.43,Gorong-Gorong Pembuang
.44,Talang Pembuang
.45,Syphon Pembuang
.5,Bangunan Lainnya
.51,Jalan
.511,Jalan Inspeksi
.512,Jalan Logistik Waduk Lapangan
.52,Jembatan
.521,Jembatan Inspeksi
.522,Jembatan Hewan
.53,Tangga Cuci
.54,Kubangan Kerbau
.55,Waduk Lapangan
.56,Bangunan Penunjang
.57,Jaringan Telepon
.58,Stasiun Agro
612,Folder
  .1,Tanggul Keliling
  .11,Tanggul
  .12,Bangunan Penutup Sungai
  .13,Jembatan
  .2,Bangunan Pembawa
  .21,Saluran
.211,Saluran Muka
.212,Saluran Pembawa Waduk
.213,Saluran Pembawa Sekunder
.22,Stasiun Pompa Pemasukan
.23,Bangunan Bagi
.24,Gorong-Gorong
.25,Syphon
.3,Bangunan Pembuang
.31,Stasiun Pompa Pembuang
.32,Saluran
.321,Saluran Pembuang Induk
.322,Saluran Pembuang Sekunder
.33,Pintu Air Pembuangan
.34,Gorong-Gorong Pembuangan
.35,Syphon Pembuangan
.4,Bangunan Lainnya
.41,Bangunan
.411,Bangunan Pengukur Air
.412,Bangunan Pengukur Curah Hujan
.413,Bangunan Gudang Stasiun Pompa
.414,Bangunan Listrik Stasiun Pompa
.42,Rumah Petugas Aksploitasi
613,Pasang Surut
.1,Bangunan Pembawa
.11,Saluran
.111,Saluran Pembawa Induk
.112,Saluran Pembawa Sekunder
.113,Saluran Pembawa Tersier
.114,Saluran penyimpanan air
.12,Bangunan Pintu Pemasukan
.2 ,Bangunan Pembuang
.21,Saluran
.211,Saluran Pembuang Induk
.212,Saluran Pembuang Sekunder
.213,Saluran Pembuang Tersier
.214,Saluran Pengumpul Air
.22,Bangunan Pintu Pembuang
.3,Bangunan Lainnya
.31,Kolam Pasang
.32,Saluran
.321,Saluran Lalu Lintas
.322,Saluran Muka
.33,Bangunan
.331,Bangunan Penangkis Kotoran 
.332,Bangunan Pengukur Muka Air
.333,Bangunan Pengukur Curah Hujan
.34,Jalan
.35,Jembatan
614,Pengendalian Sungai
   .1,Bangunan Pengaman
 .11,Tanggul Banjir
 .12,Pintu Pengatur Banjir
 .13,Klep Pengatur Banjir
 .14,Tembok Pengaman Talud
 .15,Krib
 .16,Kantung Lumpur
 .17,Check-Dam
 .18,Syphon
   .2,Saluran Pengaman
 .21,Saluran Banjir
 .22,Saluran Drainage
23,Corepure
  .3,Bangunan Lainnya
 .31,Warning System
 .32,Stasiun
.321,Stasiun Pengukur Curah Hujan
.322,Stasiun Pengukur Air
.323,Stasiun Pengukur Cuaca
.324,Stasiun Pos Penjagaan
615,Pengamanan Pantai
    .1,Tanggul
    .2,Krib
    .3,Bangunan Lainnya
616,Air Tanah
   .1,Stasiun Pompa\
   .2,Bangunan Pembawa
   .3,Bangunan Pembuang
   .4,Bangunan Lainnya
617,-
618,-
619,-
620,JALAN
621,Jalan Kota
    .1,Daerah Penguasaan
  .11,Tanah
  .12,Tanaman
  .13,Bangunan
   .2,Bangunan Sementara
 .21,Jalan Sementara
.22,Jembatan Sementara
.23,Kantor Proyek
.24,Gedung Proyek
.25,Barak Kerja
.26,Laboratorium Lapangan
.27,Rumah 
 .3,Badan Jalan
.31,Pekerjaan Tanah (Earth Work)
.32,Stabilisasi
 .4,Perkerasan
.41,Lapis Pondasi Bawah
.42,Lapis Pondasi 
.43,Lapis Permukaan
 .5,Drainage
.51,Parit Tanah
.52,Gorong-Gorong (Culvert)
 .6,Buku Trotuir
.61,Tanah
.62,Perkerasan
.63,Pasangan
 .7,Median
.71,Tanah
.72,Tanaman
.73,Perkerasan
.74,Pasangan
 .8,Daerah Samping
.82,Tanaman
.83,Pagar
  .9,Bangunan Pelengkap Dan Pengamanan
.91,Rambu-Rambu/Tanda-Tanda Lalu Lintas
.92,Lampu Penerangan
.93,Lampu Pengatur Lalu Lintas
.94,Patok-Patok KM
.95,Patok-Patok ROW (Sempadan)
.96,Rel Pengamanan 
.97,Pagar
.98,Turap Penahan
.99,Bronjong
622,Jalan Luar Kota
   .1,Daerah Penguasaan
 .11,Tanah
 .12,Tanaman
 .13,Bangunan
  .2,Bangunan Sementara
.21,Jalan Sementara
.22,Jembatan Sementara
.23,Kantor Proyek
.24,Gudang Proyek
.25,Barak Kerja
.26,Laboratorium Lapangan
.27,Rumah
 .3,Badan Jalan
.31,Pekerjaan Tanah (Earth Work)
.32,Stabilisasi
 .4,Perkerasan
.41,Lapis Pondasi Bawah
.42,Lapis Pondasi 
.43,Lapis Permukaan
  .5,Drainage
.51,Parit 
.52,Gorong-Gorong (Culvert)
.53,Sub Drainage
  .6,Trotoar
.61,Tanah
.62,Perkerasan
  .7,Median
.71,Tanah
.72,Tanaman
.73,Perkerasan
.74,Pasangan
  .8,Daerah Samping
.81,Tanaman
.82,Pagar
.  9,Bangunan Pelengkap Dan Pengamanan
. 91,Rambu-Rambu/Tanda-Tanda Lalu Lintas
 .92,Lampu Penerangan
 .93,Lampu Pengatur Lalu Lintas
 .94,Patok-Patok KM
 .95,Patok-Patok ROW (Sempadan)
. 96,Rel Pengamanan 
 .97,Pagar
. 98,Turap Penahan
 .99,Bronjong
623,-
623,-
623,-
630,JEMBATAN
631,Jembatan Pada Jalan Kota
   .1,Daerah Penguasaan
 .11,Tanah
 .12,Tanaman
 .13,Bangunan
.  2,Bangunan Sementara
 .21,Jalan Sementara
. 22,Jembatan Sementara
. 23,Kantor Proyek
 .24,Gudang Proyek
 .25,Barak Kerja
 .26,Laboratorium Lapangan
 .27,Rumah
.  3,Pekerjaan Tanah (Earth Work)
.31,Galian Tanah
.32,Timbunan Tanah
  .4,Pondasi
.41,Pondasi Kepala Jalan
.42,Pondasi Pilar
.43,Angker
  .5,Bangunan Bawah
.51,Kepala Jembatan
.52,Pilar
.53,Piloon
.54,Landasan
  .6,Bangunan
.61,Gelagar
.62,Lantai
.63,Perkerasan
.64,Jalan Orang / Trotoar
.65,Sandaran
.66,Talang air
  .7,Bangunan / Pengaman
.71,Turap Penahan
.72,Bronjong
.73,
.74,Kist Dam
.75,Corepure
.76,Krib
  .8,Bangunan Pelengkap 
.81,Rambu-Rambu/Tanda-Tanda Lalu Lintas
.82,Lampu Penerangan
.83,Lampu Pengatur Lalu Lintas
.84,Patok Pengaman
.85,Patok ROW (Sempadan)
.86,Pagar
  .9,Oprit
.91,Badan 
.92,Perkerasan
.93,Drainage
.94,Baku
.95,Median
632,Jembatan Pada Jalan Luar Kota
   .1,Daerah Penguasaan
 .11,Tanah
12,Tanaman
. 13,Bangunan
  .2,Bangunan Sementara
 .21,Jalan Sementara
 .22,Jembatan Sementara
 .23,Kantor Proyek
 .24,Gudang Proyek
 .25,Barak Kerja
 .26,Laboratorium Lapangan
. 27,Rumah
.  3,Pekerjaan Tanah (Earth Work)
. 31,Galian Tanah
.32,Timnunan Tanah
  .4,Pondasi
 .41,Pondasi Kepala Jembatan
 .42,Pondasi Pilar
 .43,Pondasi Angker
  .5,Bangunan Bawah
 .51,Kepala Jembatan
 .52,Pilar
 .53,Piloon
 .54,Landasan
  .6,Bangunan Atas
 .61,Gelagar
 .62,Lantai
 .63,Perkerasan
 .64,Jalan Orang / Trotoar
 .65,Sandaran
 .66,Talang Air
  .7,Bangunan Pengaman
 .71,Turap / Penahan
 .72,Bronjong
 .73,Stek Dam 
 .74, Kist Dam
 .75,Corepure
 .76,Krib
  .8,Bangunan Pelengkap
 .81,Rambu-Rambu/Tanda-Tanda Lalu Lintas
 .82,Lampu Penerangan
 .83,Lampu Pengatur Lalu Lintas
 .84,Patok Pengaman
 .85,Patok ROW (Sempadan)
 .86,Pagar
  .9,Oprit
 .91,Badan 
 .92,Perkerasan
 .93,Drainage
 .94,Baku
 .95,Median
633,-
634,-
635,-
640,BANGUNAN
   .1,Gedung Pengadilan
   .2,Rumah Pejabat Negara
   .3,Gedung DPR
   .4,Gedung Balai Kota
   .5,Penjara
   .6,Perkantoran
642,Bangunan Pendidikan
  .1,Taman Kanak-Kanak
  .2,SD & SEKOLAH MENENGAH
  .3,Perguruan Tinggi
643,Bangunan Rekreasi
  .1,BANGUNAN OLAH RAGA
  .2,Gedung Kesenian
  .3,Gedung Pemancar
644,Bangunan Perdagangan
  .1,Pusat Perbelanjaan
  .2,Gedung Perdagangan
  .3,Bank
  .4,Pekantoran
645,Bangunan Pelayanan Umum
  .1,MCK
  .2,Gedung Parkir
  .3,Rumah Sakit
  .4,Gedung Telkom
  .5,Terminal Angkutan udara
  .6,Terminal Angkutan udara
  .7,Terminal Angkutan Darat
  .8,Bangunan Keagamaan
646,Bangunan Peninggalan Sejarah
  .1,Monumen
  .2,Candi
  .3,Keraton
  .4,Rumah Tradisional
647,Bangunan Industri
648,Bangunan Tempat Tinggal
  .1,Rumah Perkotaan
 .11,Inti / Sederhana
 .12,Sedang / Mewah
   .2,Rumah Pedesaan
 .21,Rumah Contoh
  .3,Real Estate
  .4,Bapetarum
649,Elemen Bangunan
  .1,Pondasi
.11,Di Atas Tiang
  .2,Dinding
.21,Penahan Beban
.22,Tidak Menahan Beban
 .3,Atap
 .4,Lantai / Langit-Langit
.41,Supended
.42,Solit
 .5,Pintu / Jendela
.51,Pintu Harmonik
.52,Pintu Biasa
.53,Pintu Sorong
.54,Pintu Kayu
.55,Jendela Sorong
.56,Jendela Vertikal
650,TATA KOTA
651,Daerah Perdagangan / Pelabuhan
   .1,Daerah Pusat Perbelanjaan
   .2,Daerah Perkotaan
652,Daerah Pemerintah
653,Daerah Perumahan
   .1,Kepadatan Rendah
   .2,Kepadatan Tinggi
654,Daerah Industri
  .1,Industri Berat
  .2,Industri Ringan
  .3,Industri Ringan (Home Industry)
655,Daerah Rekreasi
  .1,Public Garden
  .2,Sport & Playing Fields
  .3,Open Space
656,Transportasi (Tata Letak)
  .1,Jaringan Jalan
.11,Penerangan Jalan
  .2,Jaringan Kereta Api
  .3 ,Jaringan Sungai
657,Assaineering
  .1,Saluran Pengumpulan
  .2,Instalasi Pengolahan
 .21,Bangunan
.211,Bangunan Penyaringan
.212,Bangunan Penghancur Kotoran / Sampah
.213,Bangunan Pengendap
.214,Bangunan Pengering Lumpur
.22,Unit Densifektan
.23,Unit Perpompaan
658,Kesehatan Lingkungan
   .1,Persampahan
 .11,Bangunan Pengumpul
 .12,Bangunan Pemusnahan
  .2,Pengotoran Udara
  .3,pengotoran Air
 .31,Air Buangan Industri Limbah
  .4,Kegaduhan
  .5,Kebersihan Kota
659,-
660,TATA LINGKUNGAN
.1,Persampahan
.2,Kebersihan Lingkungan
.3,Pencemaran
.31,Pecemaran Air
.32,Pencemaran Udara
661,Daerah Hutan
662,Daerah Pertanian
663,Daerah Pemikiman
664,Pusat Pertumbuhan
665,Transportasi
.1,Jaringan Jalan
.2,Jaringan Kereta Api
.3     ,Jaringan Sungai
666,-
667,-
668,-
670,KETENAGAAN
671,Listrik
.1,Kelistrikan
,
.11,Kelisrikan PLN
.12,Kelistrikan Non PLN
.2,Pembangkit Tenaga Listrik
.21,PLTA  ( Pembangkit  Listrik Tenaga Air )
.22,PLTD  ( Pembangkit Listrik Tenaga Diesel )
.23,PLTG P ( Pembangkit Listrik Tenaga Gas )
